id,parent,Depth,cgLowerBound,FS,rdtCG,rdtFS,Child,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,522,735.607,0,0.801,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.125,5-38-5 = 0.5,8-39-8 = 0.125,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.5,8-33-39-8 = 0.375,8-12-44-15-4 = 0.375,8-12-44-28-4 = 0.125,8-12-47-11-8 = 0.5,8-40-44-51-43-4 = 0.5,5-35-56-14-5 = 0.5,5-18-54-34-13-5 = 1.0,5-32-55-14-5 = 0.5,5-35-38-5 = 0.5,5-25-51-43-4 = 0.5,5-56-55-32-5 = 0.5,8-49-10-46-47-4 = 0.25,4-28-15-4 = 0.625,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.5,4-45-20-28-4 = 0.25,4-45-20-40-23-8 = 0.5,4-41-50-16-5 = 1.0,4-45-20-11-8 = 0.25,8-27-53-8 = 1.0,8-9-58-10-46-8 = 0.75,8-9-58-49-47-11-8 = 0.25,,,,,,,,,,,,,,,,,
239,76,734.385,10.719,2.623,1.219,525,526,4-22-4 = 1.0,8-33-8 = 0.375,5-38-5 = 0.219,8-39-8 = 0.375,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,8-53-27-8 = 1.0,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.531,8-33-39-8 = 0.094,8-12-47-11-8 = 0.5,8-12-9-10-49-8 = 0.063,8-12-9-58-51-4 = 0.156,8-40-44-51-43-4 = 0.531,8-25-9-51-44-4 = 0.156,8-25-9-58-46-4 = 0.125,5-35-56-14-5 = 0.5,5-18-54-34-13-5 = 1.0,5-32-55-14-5 = 0.5,5-38-50-16-5 = 0.141,5-38-41-57-4 = 0.141,5-35-38-5 = 0.5,5-56-55-32-5 = 0.5,8-49-10-58-46-4 = 0.219,4-15-28-4 = 0.859,4-17-57-4 = 0.859,4-17-15-28-4 = 0.141,5-25-49-19-37-7 = 0.5,4-45-20-44-43-4 = 0.313,4-51-46-43-4 = 0.156,5-25-10-49-47-8 = 0.219,4-45-20-40-23-8 = 0.469,4-41-50-16-5 = 0.859,4-12-47-11-8 = 0.281,4-45-20-11-8 = 0.219,8-9-58-10-46-4 = 0.5,,,,,,,,,,,
526,239,738.642,0,4.257,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.316,8-39-8 = 0.596,5-42-5 = 1.0,7-36-26-7 = 0.099,7-31-52-29-19-8 = 0.45,7-31-52-37-7 = 0.099,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.55,7-52-29-37-7 = 0.45,7-31-29-19-11-8 = 0.099,7-31-21-26-36-7 = 0.351,8-33-23-39-8 = 0.363,8-33-39-8 = 0.041,8-33-40-11-8 = 0.281,8-40-44-51-43-4 = 0.082,8-12-9-34-13-14-5 = 0.38,8-25-58-51-47-4 = 0.105,8-25-9-46-47-8 = 0.275,5-41-50-16-5 = 0.421,5-35-56-21-7 = 0.099,5-32-55-14-5 = 0.099,5-38-50-16-5 = 0.05,5-38-41-57-4 = 0.05,5-35-38-5 = 0.901,5-25-51-44-4 = 0.035,5-56-55-32-5 = 0.901,5-18-54-13-14-5 = 0.52,5-18-25-54-5 = 0.48,5-34-51-44-15-4 = 0.064,5-34-51-44-43-4 = 0.456,5-34-13-51-43-4 = 0.099,8-49-10-58-46-4 = 0.643,8-49-10-58-15-4 = 0.094,8-49-58-51-28-4 = 0.158,4-15-28-4 = 0.792,4-17-57-4 = 0.95,4-17-15-28-4 = 0.05,5-25-49-19-37-7 = 0.105,4-45-20-44-43-4 = 0.363,8-9-46-19-37-7 = 0.082,4-45-20-40-23-8 = 0.637,4-41-50-16-5 = 0.529,4-12-47-11-8 = 0.62,8-9-10-19-37-7 = 0.263,8-27-53-8 = 1.0,,,,
525,239,734.411,10.75,0.026,0.031,527,528,4-22-4 = 1.0,8-33-8 = 0.25,5-38-5 = 0.25,8-39-8 = 0.5,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.5,8-33-40-11-8 = 0.25,8-12-47-11-8 = 0.5,8-12-9-58-51-4 = 0.25,8-40-44-51-43-4 = 0.25,8-25-9-51-44-4 = 0.25,5-35-56-14-5 = 0.5,5-18-54-34-13-5 = 1.0,5-32-55-14-5 = 0.5,5-38-50-16-5 = 0.125,5-38-41-57-4 = 0.125,5-35-38-5 = 0.5,5-56-55-32-5 = 0.5,8-49-10-58-46-4 = 0.25,4-15-28-4 = 0.875,4-17-57-4 = 0.875,4-17-15-28-4 = 0.125,5-25-49-19-37-7 = 0.5,4-45-20-44-43-4 = 0.5,4-51-46-43-4 = 0.25,5-25-10-49-47-8 = 0.25,4-45-20-40-23-8 = 0.5,4-41-50-16-5 = 0.875,4-12-47-11-8 = 0.25,8-9-58-10-46-4 = 0.5,8-27-53-8 = 1.0,,,,,,,,,,,,,,
528,525,735.55,0,1.138,0,Prune by CG,,4-22-4 = 1.0,5-38-5 = 0.688,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.438,8-33-39-8 = 0.562,8-12-47-11-8 = 0.5,8-12-9-58-51-4 = 0.188,8-40-44-51-43-4 = 0.438,8-25-9-51-44-4 = 0.187,8-25-9-58-46-4 = 0.125,5-35-56-5 = 1.0,5-18-54-34-13-5 = 1.0,5-32-55-14-5 = 1.0,5-38-50-16-5 = 0.156,5-38-41-57-4 = 0.156,8-49-10-58-46-4 = 0.187,8-49-10-44-43-4 = 0.125,4-15-28-4 = 0.844,4-17-57-4 = 0.844,4-17-15-28-4 = 0.156,5-25-49-19-37-7 = 0.5,4-45-20-44-43-4 = 0.25,4-51-46-43-4 = 0.188,5-25-10-49-47-8 = 0.188,4-45-20-40-23-8 = 0.562,4-41-50-16-5 = 0.844,4-12-47-11-8 = 0.312,4-45-20-11-8 = 0.188,8-9-58-10-46-4 = 0.5,8-27-53-8 = 1.0,,,,,,,,,,,,,,,
527,525,734.638,6,0.227,-4.75,529,530,4-22-4 = 1.0,8-33-8 = 0.235,8-39-8 = 0.353,5-42-5 = 1.0,7-31-52-29-19-8 = 0.294,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.706,7-52-29-37-7 = 0.294,7-31-21-26-36-7 = 0.294,8-33-23-39-8 = 0.176,8-33-39-8 = 0.471,8-33-40-11-8 = 0.118,8-12-47-11-8 = 0.882,8-12-9-58-51-4 = 0.118,8-40-44-51-43-4 = 0.059,7-31-52-29-14-5 = 0.412,8-25-9-51-44-4 = 0.118,8-25-9-58-46-4 = 0.059,5-18-54-34-13-5 = 0.412,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.588,5-34-51-44-43-4 = 0.588,8-49-10-58-46-4 = 0.118,8-49-10-44-43-4 = 0.059,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.706,4-45-20-44-43-4 = 0.176,4-51-46-43-4 = 0.118,5-25-10-49-47-8 = 0.118,4-45-20-40-23-8 = 0.824,4-41-50-16-5 = 1.0,8-9-58-10-46-4 = 0.706,8-27-53-8 = 1.0,,,,,,,,,,,,,,,
529,527,735.906,0,1.268,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.19,8-39-8 = 0.714,5-42-5 = 1.0,7-31-52-29-19-8 = 0.333,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.667,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.286,8-33-40-11-8 = 0.286,8-12-47-11-8 = 0.714,8-12-9-58-51-4 = 0.286,7-31-52-29-14-5 = 0.333,5-41-50-16-5 = 0.381,5-35-56-38-5 = 0.333,5-18-54-34-13-5 = 0.857,5-32-55-14-5 = 0.333,5-35-38-5 = 0.667,5-56-55-32-5 = 0.667,5-18-54-13-14-5 = 0.143,5-34-51-44-15-4 = 0.143,5-25-44-28-4 = 0.095,8-49-10-51-44-4 = 0.048,8-49-10-46-47-8 = 0.048,4-15-28-4 = 0.857,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.667,4-45-20-44-43-4 = 0.524,4-51-46-43-4 = 0.286,5-25-10-49-47-8 = 0.238,4-45-20-40-23-8 = 0.476,4-41-50-16-5 = 0.619,8-9-58-10-46-4 = 0.667,8-27-53-8 = 1.0,8-33-40-23-8 = 0.238,4-44-51-43-14-5 = 0.19,8-9-58-51-28-4 = 0.048,,,,,,,,,,,,
530,527,734.749,6.273,0.111,0.273,531,532,4-22-4 = 1.0,8-33-8 = 0.273,8-39-8 = 0.273,5-42-5 = 1.0,7-31-52-29-19-8 = 0.364,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.636,7-52-29-37-7 = 0.364,7-31-21-26-36-7 = 0.364,8-33-23-39-8 = 0.182,8-33-39-8 = 0.545,8-12-47-11-8 = 0.818,8-12-9-58-51-4 = 0.182,8-40-44-51-43-4 = 0.182,7-31-52-29-14-5 = 0.273,8-25-9-58-46-4 = 0.182,5-18-54-34-13-5 = 0.273,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.636,5-34-51-44-43-4 = 0.636,8-49-10-46-47-8 = 0.182,8-49-10-44-43-4 = 0.182,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.636,5-25-54-14-5 = 0.091,4-45-20-40-23-8 = 0.818,4-41-50-16-5 = 1.0,4-45-20-11-8 = 0.182,8-9-58-10-46-4 = 0.636,8-27-53-8 = 1.0,5-18-25-34-13-5 = 0.091,,,,,,,,,,,,,,,,,
531,530,738.042,0,3.293,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.242,8-39-8 = 0.258,5-42-5 = 1.0,7-31-52-29-19-8 = 0.484,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.484,7-52-29-37-7 = 0.516,7-31-21-26-36-7 = 0.516,8-33-23-39-8 = 0.016,8-33-39-8 = 0.726,8-33-40-11-8 = 0.016,8-12-47-11-8 = 0.613,8-12-9-58-49-19-4 = 0.032,8-10-49-19-37-7 = 0.387,5-41-50-16-5 = 0.355,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.452,5-18-25-54-5 = 0.097,5-34-51-44-43-4 = 0.548,5-34-13-46-43-4 = 0.097,8-49-10-46-47-8 = 0.032,8-49-10-58-46-4 = 0.355,4-15-28-4 = 0.806,4-17-57-4 = 1.0,8-49-46-19-37-7 = 0.097,5-25-54-14-5 = 0.452,4-45-20-40-23-8 = 0.984,4-41-50-16-5 = 0.645,4-12-47-11-8 = 0.355,4-45-20-11-8 = 0.016,8-9-58-10-46-4 = 0.226,8-27-53-8 = 1.0,8-9-58-46-15-4 = 0.194,5-18-25-34-13-5 = 0.355,8-9-58-51-28-4 = 0.097,8-9-51-44-43-4 = 0.355,5-18-25-13-14-5 = 0.097,8-9-58-49-44-28-4 = 0.097,,,,,,,,,,
532,530,734.924,5.667,0.175,-0.606,533,534,4-22-4 = 1.0,8-33-8 = 0.25,8-39-8 = 0.25,5-42-5 = 1.0,7-31-52-29-19-8 = 0.333,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.667,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.083,8-33-39-8 = 0.667,8-12-47-11-8 = 0.833,8-12-9-58-51-4 = 0.083,8-10-51-43-4 = 0.083,8-40-44-51-43-4 = 0.083,7-31-52-29-14-5 = 0.333,8-25-9-51-44-4 = 0.083,8-25-9-58-46-4 = 0.25,5-18-54-34-13-5 = 0.333,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.667,5-34-51-44-43-4 = 0.667,8-49-10-46-47-8 = 0.083,8-49-10-58-46-4 = 0.083,8-49-10-44-43-4 = 0.167,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.667,4-45-20-40-23-8 = 0.917,4-41-50-16-5 = 1.0,4-12-47-11-8 = 0.083,4-45-20-11-8 = 0.083,8-9-58-10-46-4 = 0.583,8-27-53-8 = 1.0,,,,,,,,,,,,,,,
533,532,737.866,0,2.942,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.25,8-39-8 = 0.417,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.167,8-33-39-8 = 0.417,8-33-40-11-8 = 0.167,8-12-44-43-4 = 0.167,8-12-47-11-8 = 0.25,8-10-51-43-4 = 0.083,8-45-20-44-43-4 = 0.167,8-25-9-58-46-4 = 0.417,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.5,5-18-54-34-14-5 = 0.5,5-34-13-46-43-4 = 0.5,8-49-10-58-51-4 = 0.5,4-15-28-4 = 0.833,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.5,8-25-9-58-44-47-4 = 0.083,4-45-20-40-23-8 = 0.833,4-41-50-16-5 = 1.0,4-12-47-11-8 = 0.583,8-27-53-8 = 1.0,4-44-28-15-4 = 0.167,8-9-10-51-44-4 = 0.417,8-9-46-47-43-4 = 0.083,,,,,,,,,,,,,,,,
534,532,734.956,7.429,0.031,1.762,535,536,4-22-4 = 1.0,8-33-8 = 0.286,8-39-8 = 0.286,5-42-5 = 1.0,7-31-52-29-19-8 = 0.429,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.571,7-52-29-37-7 = 0.429,7-31-21-26-36-7 = 0.429,8-33-23-39-8 = 0.143,8-33-39-8 = 0.571,8-12-47-11-8 = 0.571,8-40-44-51-43-4 = 0.143,8-45-20-44-43-4 = 0.143,7-31-52-29-14-5 = 0.143,8-25-9-51-44-4 = 0.286,8-25-9-58-46-4 = 0.143,5-18-54-34-13-5 = 0.143,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.571,5-18-54-34-14-5 = 0.286,5-34-51-44-43-4 = 0.286,5-34-13-51-43-4 = 0.286,8-49-10-58-46-4 = 0.286,8-49-10-44-43-4 = 0.143,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.571,4-45-20-40-23-8 = 0.857,4-41-50-16-5 = 1.0,4-12-47-11-8 = 0.429,8-9-58-10-46-4 = 0.571,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,
535,534,736.118,0,1.162,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.5,8-39-8 = 0.5,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.5,8-40-44-51-43-4 = 0.5,8-25-9-58-46-4 = 0.5,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.5,5-18-54-34-14-5 = 0.5,5-34-13-51-15-4 = 0.5,8-49-10-44-43-4 = 0.5,4-15-28-4 = 0.5,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.5,4-45-20-28-4 = 0.5,4-45-20-40-23-8 = 0.5,4-41-50-16-5 = 1.0,4-12-47-11-8 = 1.0,8-9-58-10-46-4 = 0.5,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,,,,,,,,
536,534,736.308,0,1.353,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.167,8-39-8 = 0.167,5-42-5 = 1.0,7-36-26-7 = 0.167,7-31-52-29-19-8 = 0.333,7-21-52-29-7 = 0.167,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-31-49-10-43-4 = 0.167,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-39-8 = 0.833,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.167,7-31-52-29-14-5 = 0.167,8-25-9-51-44-4 = 0.167,8-25-9-58-46-4 = 0.333,5-18-54-34-13-5 = 0.167,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.833,5-34-51-44-43-4 = 0.833,8-49-10-58-46-4 = 0.167,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-49-19-37-7 = 0.333,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-9-58-10-46-4 = 0.5,8-27-53-8 = 1.0,4-25-49-19-37-7 = 0.167,,,,,,,,,,,,,,,,,,
100,98,735.602,9.55,2.943,2.175,Prune by UB,,4-22-4 = 1.0,8-33-8 = 0.4,8-39-8 = 0.6,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.2,8-33-39-8 = 0.2,8-33-40-11-8 = 0.2,8-12-47-11-8 = 0.8,8-12-9-51-47-8 = 0.1,8-45-20-40-23-8 = 0.1,5-41-50-16-5 = 0.05,5-35-56-14-5 = 0.35,5-18-54-34-13-5 = 0.8,5-32-55-14-5 = 0.35,5-38-50-16-5 = 0.175,5-38-41-57-4 = 0.175,5-35-38-5 = 0.65,5-25-51-43-5 = 0.3,5-56-55-32-5 = 0.65,5-18-25-9-43-4 = 0.2,5-54-34-13-14-5 = 0.2,5-25-9-44-43-4 = 0.5,8-49-10-46-47-4 = 0.1,8-49-10-58-46-4 = 0.8,8-49-10-58-15-4 = 0.1,4-28-15-4 = 0.625,4-17-57-4 = 0.825,4-17-15-28-4 = 0.175,4-45-20-28-4 = 0.2,4-45-20-40-23-8 = 0.7,4-41-50-16-5 = 0.775,8-27-53-8 = 1.0,8-12-9-51-14-5 = 0.1,4-44-51-19-37-7 = 0.5,8-9-58-46-15-4 = 0.1,,,,,,,,,,
361,3,733.942,6.667,2.947,0.167,537,538,4-22-4 = 1.0,5-38-5 = 0.333,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.5,5-35-56-14-5 = 0.333,5-18-54-34-13-5 = 0.667,5-32-55-14-5 = 0.333,5-35-38-5 = 0.667,5-25-10-44-4 = 0.167,5-56-55-32-5 = 0.667,5-18-54-13-14-5 = 0.167,5-18-25-54-5 = 0.167,5-25-9-51-44-4 = 0.667,5-34-13-51-46-4 = 0.167,8-49-10-58-43-4 = 0.167,8-49-58-46-43-4 = 0.333,4-15-28-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,8-9-58-46-43-4 = 0.333,8-58-51-44-43-4 = 0.167,5-34-10-46-14-5 = 0.167,,,,,,,,,,,,,,,,,,,
537,361,735.779,0,1.837,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.167,8-39-8 = 0.167,5-42-5 = 1.0,7-31-52-29-19-7 = 0.167,7-31-52-29-19-8 = 0.333,7-31-52-37-7 = 0.167,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.833,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.167,8-33-39-8 = 0.833,8-12-47-11-8 = 1.0,7-31-29-19-37-7 = 0.167,5-41-50-16-5 = 1.0,5-18-54-34-13-5 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-25-9-51-44-4 = 0.333,8-49-58-46-43-4 = 0.667,4-15-28-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,8-49-10-46-14-5 = 0.333,8-27-53-8 = 1.0,4-44-51-19-37-7 = 0.333,5-25-9-10-14-5 = 0.667,8-58-51-44-43-4 = 0.333,,,,,,,,,,,,,,,,,,,,,,
538,361,733.97,7.75,0.028,1.083,539,540,4-22-4 = 1.0,8-33-8 = 0.188,5-38-5 = 0.125,8-39-8 = 0.25,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.062,8-33-39-8 = 0.688,8-33-40-11-8 = 0.062,8-12-44-28-4 = 0.125,8-12-47-11-8 = 0.875,8-10-49-19-37-7 = 0.375,5-35-56-14-5 = 0.125,5-18-54-34-13-5 = 0.5,5-32-55-14-5 = 0.125,5-35-38-5 = 0.875,5-56-55-32-5 = 0.875,5-18-54-13-14-5 = 0.375,5-18-25-54-5 = 0.125,5-25-9-51-44-4 = 0.5,5-25-9-46-14-5 = 0.375,5-34-51-44-15-4 = 0.125,5-34-10-46-47-4 = 0.125,5-34-13-51-46-4 = 0.125,8-49-10-58-43-4 = 0.375,8-49-58-46-43-4 = 0.25,4-15-28-4 = 0.875,4-17-57-4 = 1.0,4-45-20-40-23-8 = 0.938,4-41-50-16-5 = 1.0,4-45-20-11-8 = 0.062,8-27-53-8 = 1.0,8-9-58-46-43-4 = 0.125,5-34-10-19-37-7 = 0.125,8-58-51-44-43-4 = 0.25,,,,,,,,,,,
539,538,738.383,0,4.412,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.286,8-39-8 = 0.321,5-42-5 = 1.0,7-31-52-29-19-7 = 0.143,7-48-24-30-7 = 1.0,7-31-52-54-5 = 0.143,7-21-26-36-7 = 0.75,7-52-29-37-7 = 0.393,7-31-29-19-11-8 = 0.107,7-31-21-26-36-7 = 0.25,8-33-23-39-8 = 0.036,8-33-39-8 = 0.643,8-33-40-11-8 = 0.036,8-12-47-11-8 = 0.857,8-12-9-58-43-4 = 0.143,7-31-29-19-37-7 = 0.036,8-10-49-19-37-7 = 0.036,7-31-52-29-14-5 = 0.321,8-45-20-40-23-8 = 0.143,8-25-9-58-43-4 = 0.036,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.679,5-18-25-54-5 = 0.179,5-18-25-9-49-19-8 = 0.143,5-25-9-51-44-4 = 0.643,5-34-10-46-47-4 = 0.143,8-49-10-58-43-4 = 0.821,4-15-28-4 = 0.643,4-17-57-4 = 1.0,5-34-46-19-37-7 = 0.536,4-45-20-28-4 = 0.036,4-45-20-40-23-8 = 0.821,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-34-13-51-46-5 = 0.321,8-9-51-44-15-4 = 0.036,4-44-28-15-4 = 0.321,,,,,,,,,,,
540,538,734.067,7.375,0.097,-0.375,541,542,4-22-4 = 1.0,8-33-8 = 0.219,5-38-5 = 0.063,8-39-8 = 0.281,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.062,8-33-39-8 = 0.656,8-33-40-11-8 = 0.062,8-12-44-28-4 = 0.062,8-12-47-11-8 = 0.938,8-10-49-19-37-7 = 0.375,5-35-56-14-5 = 0.063,5-18-54-34-13-5 = 0.531,5-32-55-14-5 = 0.063,5-35-38-5 = 0.937,5-56-55-32-5 = 0.937,5-18-54-13-14-5 = 0.406,5-18-25-46-4 = 0.063,5-25-9-46-47-4 = 0.063,5-25-9-51-44-4 = 0.406,5-25-9-46-14-5 = 0.406,5-34-51-44-15-4 = 0.062,5-34-10-51-44-4 = 0.219,5-34-13-51-15-4 = 0.063,8-49-10-58-43-4 = 0.281,8-49-58-46-43-4 = 0.344,4-15-28-4 = 0.875,4-17-57-4 = 1.0,4-45-20-28-4 = 0.062,5-25-54-14-5 = 0.063,4-45-20-40-23-8 = 0.938,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,8-9-58-46-43-4 = 0.125,5-34-10-19-37-7 = 0.125,8-58-51-44-43-4 = 0.25,,,,,,,,,
541,540,734.217,5.375,0.15,-2,543,544,4-22-4 = 1.0,8-33-8 = 0.062,5-38-5 = 0.062,8-39-8 = 0.062,5-42-5 = 1.0,7-31-52-29-19-7 = 0.25,7-31-52-29-19-8 = 0.25,7-31-52-37-7 = 0.25,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,7-52-29-37-7 = 0.25,8-33-39-8 = 0.938,8-12-47-11-8 = 1.0,7-31-29-19-37-7 = 0.25,8-10-49-19-37-7 = 0.25,5-35-56-14-5 = 0.062,5-18-54-34-13-5 = 0.375,5-32-55-14-5 = 0.062,5-35-38-5 = 0.938,5-56-55-32-5 = 0.938,5-18-54-13-14-5 = 0.5,5-25-9-51-44-4 = 0.5,5-25-9-46-14-5 = 0.25,5-34-10-51-44-4 = 0.5,8-49-10-58-43-4 = 0.25,8-49-58-46-43-4 = 0.5,4-15-28-4 = 1.0,4-17-57-4 = 1.0,5-25-54-14-5 = 0.125,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,8-9-58-46-43-4 = 0.25,5-18-25-34-13-5 = 0.125,,,,,,,,,,,,,,,,
544,541,736.431,0,2.213,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 1.0,7-36-26-7 = 0.2,7-31-52-29-19-8 = 0.4,7-48-37-7 = 0.2,7-24-30-7 = 0.2,7-48-24-30-7 = 0.8,7-21-26-36-7 = 0.8,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.4,7-31-52-29-14-5 = 0.6,5-35-56-21-7 = 0.2,5-18-54-34-13-5 = 0.8,5-32-55-14-5 = 0.2,5-38-50-16-5 = 0.1,5-38-41-57-4 = 0.1,5-35-38-5 = 0.8,5-25-10-44-4 = 0.2,5-25-51-44-4 = 0.2,5-56-55-32-5 = 0.8,5-18-54-13-14-5 = 0.2,5-25-9-51-44-4 = 0.6,8-49-10-58-43-4 = 0.2,8-49-58-46-43-4 = 0.4,4-15-28-4 = 0.9,4-17-57-4 = 0.9,4-17-15-28-4 = 0.1,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 0.9,8-27-53-8 = 1.0,8-9-58-46-43-4 = 0.4,4-51-46-37-7 = 0.2,5-34-10-19-37-7 = 0.2,,,,,,,,,,,,,,,,
